transaction_id,account_id,member_id,transaction_timestamp,transaction_type,amount,currency_code,description,channel,country_code,last_modified_ts
TXN00015220,ACCT011740,MEM008539,2026-01-29T13:10:01.063179+00:00,CASH_DEPOSIT,3064.69,USD,CASH_DEPOSIT transaction,MOBILE,US,2026-01-29T13:45:01.063179+00:00
TXN00015221,ACCT010008,MEM014363,2026-01-30T21:59:57.063187+00:00,CREDIT,1788.77,USD,CREDIT transaction,MOBILE,US,2026-01-30T22:30:57.063187+00:00
TXN00015222,ACCT006386,MEM014053,2026-01-29T17:45:19.063196+00:00,CASH_DEPOSIT,15697.26,USD,CASH_DEPOSIT transaction,MOBILE,MX,2026-01-29T18:20:19.063196+00:00
TXN00015223,ACCT028493,MEM013011,2026-01-22T22:16:27.063204+00:00,WIRE,19521.33,USD,WIRE transaction,MOBILE,US,2026-01-22T23:12:27.063204+00:00
TXN00015224,ACCT025333,MEM005852,2026-02-06T00:52:38.063212+00:00,ACH,24508.06,USD,ACH transaction,MOBILE,US,2026-02-06T01:20:38.063212+00:00
TXN00015225,ACCT013286,MEM005768,2026-01-22T06:15:53.063220+00:00,CREDIT,10646.82,USD,CREDIT transaction,ONLINE,US,2026-01-22T06:45:53.063220+00:00
TXN00015226,ACCT018618,MEM001348,2026-01-19T21:35:08.063228+00:00,CREDIT,15526.14,USD,CREDIT transaction,ONLINE,CA,2026-01-19T22:13:08.063228+00:00
TXN00015227,ACCT023192,MEM008861,2026-02-09T20:57:54.063236+00:00,CREDIT,16050.22,USD,CREDIT transaction,BRANCH,US,2026-02-09T20:58:54.063236+00:00
TXN00015228,ACCT016537,MEM006326,2026-02-09T09:09:24.063244+00:00,ATM,16499.81,USD,ATM transaction,BRANCH,CA,2026-02-09T09:22:24.063244+00:00
TXN00015229,ACCT019951,MEM002691,2026-01-23T10:44:41.063252+00:00,WIRE,724.27,USD,WIRE transaction,MOBILE,US,2026-01-23T11:41:41.063252+00:00
TXN00015230,ACCT024663,MEM008614,2026-02-12T00:53:41.063260+00:00,CASH_DEPOSIT,2849.82,USD,CASH_DEPOSIT transaction,MOBILE,US,2026-02-12T01:23:41.063260+00:00
TXN00015231,ACCT021038,MEM004814,2026-01-27T08:32:17.063268+00:00,CREDIT,19682.39,USD,CREDIT transaction,ATM,US,2026-01-27T09:23:17.063268+00:00
TXN00015232,ACCT009800,MEM008448,2026-02-02T18:35:02.063277+00:00,WIRE,21977.2,USD,WIRE transaction,ONLINE,CA,2026-02-02T19:07:02.063277+00:00
TXN00015233,ACCT004334,MEM007174,2026-01-21T11:57:28.063285+00:00,WIRE,6366.87,USD,WIRE transaction,BRANCH,US,2026-01-21T12:50:28.063285+00:00
TXN00015234,ACCT010137,MEM003809,2026-02-01T22:14:11.063293+00:00,WIRE,11632.83,USD,WIRE transaction,MOBILE,US,2026-02-01T22:27:11.063293+00:00
TXN00015235,ACCT005366,MEM004667,2026-02-04T09:55:17.063301+00:00,CREDIT,17746.78,USD,CREDIT transaction,MOBILE,US,2026-02-04T10:12:17.063301+00:00
TXN00015236,ACCT005593,MEM013564,2026-02-12T03:31:13.063309+00:00,CREDIT,13423.28,USD,CREDIT transaction,BRANCH,US,2026-02-12T04:30:13.063309+00:00
TXN00015237,ACCT029787,MEM000031,2026-02-09T02:33:25.063317+00:00,ATM,22365.4,USD,ATM transaction,ONLINE,US,2026-02-09T03:33:25.063317+00:00
TXN00015238,ACCT008451,MEM008662,2026-02-15T02:12:58.063339+00:00,ACH,4072.02,USD,ACH transaction,MOBILE,MX,2026-02-15T02:24:58.063339+00:00
TXN00015239,ACCT019912,MEM005879,2026-02-02T06:18:39.063347+00:00,ATM,19833.33,USD,ATM transaction,BRANCH,CA,2026-02-02T06:59:39.063347+00:00
TXN00015240,ACCT005222,MEM007194,2026-02-04T08:56:04.063355+00:00,ATM,1245.75,USD,ATM transaction,ONLINE,US,2026-02-04T09:39:04.063355+00:00
TXN00015241,ACCT020661,MEM012134,2026-02-10T01:25:24.063364+00:00,WIRE,150.57,USD,WIRE transaction,ONLINE,US,2026-02-10T01:49:24.063364+00:00
TXN00015242,ACCT017741,MEM003852,2026-02-11T10:26:48.063372+00:00,ACH,9990.04,USD,ACH transaction,ATM,US,2026-02-11T10:44:48.063372+00:00
TXN00015243,ACCT000062,MEM009216,2026-01-22T19:24:03.063380+00:00,DEBIT,2070.21,USD,DEBIT transaction,ATM,US,2026-01-22T20:24:03.063380+00:00
TXN00015244,ACCT013543,MEM002063,2026-02-13T23:13:01.063388+00:00,CREDIT,5610.31,USD,CREDIT transaction,BRANCH,MX,2026-02-13T23:49:01.063388+00:00
TXN00015245,ACCT011577,MEM000698,2026-01-24T10:37:37.063396+00:00,ACH,2308.77,USD,ACH transaction,ONLINE,US,2026-01-24T11:23:37.063396+00:00
TXN00015246,ACCT015998,MEM006406,2026-01-20T03:11:17.063404+00:00,ACH,2445.34,USD,ACH transaction,ATM,CA,2026-01-20T03:49:17.063404+00:00
TXN00015247,ACCT001230,MEM003082,2026-02-03T20:04:38.063412+00:00,ATM,2937.11,USD,ATM transaction,ONLINE,MX,2026-02-03T20:35:38.063412+00:00
TXN00015248,ACCT024377,MEM007476,2026-02-14T05:18:49.063420+00:00,DEBIT,19282.61,USD,DEBIT transaction,ONLINE,MX,2026-02-14T05:49:49.063420+00:00
TXN00015249,ACCT027821,MEM003836,2026-01-22T00:36:51.063428+00:00,CREDIT,18676.05,USD,CREDIT transaction,ATM,US,2026-01-22T00:54:51.063428+00:00
TXN00015250,ACCT008538,MEM007604,2026-01-25T04:23:14.063436+00:00,ACH,10281.98,USD,ACH transaction,MOBILE,CA,2026-01-25T04:43:14.063436+00:00
TXN00015251,ACCT006510,MEM004588,2026-02-16T15:28:29.063444+00:00,WIRE,17263.33,USD,WIRE transaction,ATM,CA,2026-02-16T15:28:29.063444+00:00
TXN00015252,ACCT009779,MEM002924,2026-01-20T21:10:46.063452+00:00,ATM,6796.2,USD,ATM transaction,MOBILE,US,2026-01-20T21:13:46.063452+00:00
TXN00015253,ACCT009755,MEM004713,2026-01-26T00:13:35.063460+00:00,ATM,10154.86,USD,ATM transaction,ONLINE,US,2026-01-26T01:10:35.063460+00:00
TXN00015254,ACCT001518,MEM008404,2026-01-30T22:02:49.063467+00:00,CREDIT,3045.59,USD,CREDIT transaction,ATM,US,2026-01-30T22:47:49.063467+00:00
TXN00015255,ACCT029041,MEM011653,2026-02-11T12:29:27.063475+00:00,DEBIT,3545.5,USD,DEBIT transaction,BRANCH,MX,2026-02-11T13:00:27.063475+00:00
TXN00015256,ACCT017518,MEM011950,2026-01-28T05:40:01.063483+00:00,CASH_DEPOSIT,11287.6,USD,CASH_DEPOSIT transaction,ATM,US,2026-01-28T06:17:01.063483+00:00
TXN00015257,ACCT025005,MEM001561,2026-02-15T01:00:58.063492+00:00,WIRE,12722.6,USD,WIRE transaction,BRANCH,US,2026-02-15T01:15:58.063492+00:00
TXN00015258,ACCT004435,MEM004903,2026-01-21T03:41:01.063500+00:00,ACH,2714.5,USD,ACH transaction,ATM,US,2026-01-21T04:28:01.063500+00:00
TXN00015259,ACCT026837,MEM014756,2026-02-04T09:14:12.063508+00:00,CASH_DEPOSIT,18416.84,USD,CASH_DEPOSIT transaction,MOBILE,US,2026-02-04T09:29:12.063508+00:00
TXN00015260,ACCT027881,MEM002965,2026-02-03T21:08:18.063517+00:00,ACH,1044.89,USD,ACH transaction,MOBILE,CA,2026-02-03T21:39:18.063517+00:00
TXN00015261,ACCT017454,MEM013423,2026-02-07T16:09:00.063525+00:00,WIRE,2640.5,USD,WIRE transaction,ATM,US,2026-02-07T16:28:00.063525+00:00
TXN00015262,ACCT009350,MEM003914,2026-02-09T02:04:47.063533+00:00,ATM,12371.94,USD,ATM transaction,ONLINE,MX,2026-02-09T02:32:47.063533+00:00
TXN00015263,ACCT019026,MEM007434,2026-01-31T13:43:43.063550+00:00,CREDIT,6473.36,USD,CREDIT transaction,BRANCH,MX,2026-01-31T13:43:43.063550+00:00
TXN00015264,ACCT016191,MEM000374,2026-02-13T03:04:44.063559+00:00,ACH,17883.97,USD,ACH transaction,ATM,US,2026-02-13T03:36:44.063559+00:00
TXN00015265,ACCT003038,MEM001912,2026-02-05T20:57:19.063567+00:00,CASH_DEPOSIT,8844.59,USD,CASH_DEPOSIT transaction,ATM,MX,2026-02-05T21:26:19.063567+00:00
TXN00015266,ACCT021706,MEM011016,2026-02-16T04:03:15.063576+00:00,DEBIT,11384.65,USD,DEBIT transaction,ATM,MX,2026-02-16T04:47:15.063576+00:00
TXN00015267,ACCT019748,MEM008489,2026-02-13T02:53:17.063584+00:00,CREDIT,17358.14,USD,CREDIT transaction,BRANCH,MX,2026-02-13T03:25:17.063584+00:00
TXN00015268,ACCT016869,MEM006463,2026-02-14T14:49:53.063593+00:00,CASH_DEPOSIT,15718.46,USD,CASH_DEPOSIT transaction,ONLINE,US,2026-02-14T15:06:53.063593+00:00
TXN00015269,ACCT007329,MEM008646,2026-02-13T09:55:56.063602+00:00,ACH,8654.96,USD,ACH transaction,ATM,US,2026-02-13T10:49:56.063602+00:00
TXN00015270,ACCT002215,MEM004596,2026-01-20T12:44:43.063610+00:00,ACH,13442.25,USD,ACH transaction,MOBILE,MX,2026-01-20T13:10:43.063610+00:00
TXN00015271,ACCT007887,MEM011983,2026-02-05T02:17:05.063618+00:00,CREDIT,16112.4,USD,CREDIT transaction,MOBILE,US,2026-02-05T03:03:05.063618+00:00
TXN00015272,ACCT023946,MEM004298,2026-02-02T19:44:38.063626+00:00,WIRE,24345.95,USD,WIRE transaction,BRANCH,US,2026-02-02T19:56:38.063626+00:00
TXN00015273,ACCT002324,MEM002035,2026-02-03T18:26:59.063634+00:00,ATM,5198.42,USD,ATM transaction,BRANCH,US,2026-02-03T19:19:59.063634+00:00
TXN00015274,ACCT017492,MEM006545,2026-02-13T06:18:54.063642+00:00,ATM,23300.32,USD,ATM transaction,ATM,US,2026-02-13T07:08:54.063642+00:00
TXN00015275,ACCT008591,MEM010544,2026-02-11T07:33:41.063650+00:00,ACH,4178.21,USD,ACH transaction,BRANCH,US,2026-02-11T08:17:41.063650+00:00
TXN00015276,ACCT000286,MEM012069,2026-02-10T23:06:16.063658+00:00,CREDIT,23511.19,USD,CREDIT transaction,ATM,MX,2026-02-10T23:34:16.063658+00:00
TXN00015277,ACCT021822,MEM003682,2026-02-09T23:54:16.063666+00:00,ATM,13155.45,USD,ATM transaction,ATM,US,2026-02-10T00:38:16.063666+00:00
TXN00015278,ACCT027782,MEM002211,2026-02-01T05:47:34.063674+00:00,WIRE,13946.28,USD,WIRE transaction,ONLINE,US,2026-02-01T06:27:34.063674+00:00
TXN00015279,ACCT008860,MEM001308,2026-02-12T08:21:22.063682+00:00,CASH_DEPOSIT,22764.63,USD,CASH_DEPOSIT transaction,ONLINE,CA,2026-02-12T08:28:22.063682+00:00
TXN00015280,ACCT018482,MEM009099,2026-01-27T15:14:19.063690+00:00,DEBIT,24626.22,USD,DEBIT transaction,MOBILE,US,2026-01-27T15:50:19.063690+00:00
TXN00015281,ACCT002306,MEM008077,2026-01-24T00:43:02.063699+00:00,ATM,8805.61,USD,ATM transaction,BRANCH,US,2026-01-24T00:55:02.063699+00:00
TXN00015282,ACCT004083,MEM014644,2026-02-03T22:05:21.063707+00:00,ATM,16171.01,USD,ATM transaction,BRANCH,MX,2026-02-03T22:56:21.063707+00:00
TXN00015283,ACCT021064,MEM005194,2026-01-28T01:04:35.063715+00:00,ATM,2935.31,USD,ATM transaction,MOBILE,US,2026-01-28T01:08:35.063715+00:00
TXN00015284,ACCT020418,MEM004230,2026-01-26T21:21:31.063723+00:00,CASH_DEPOSIT,5105.02,USD,CASH_DEPOSIT transaction,BRANCH,CA,2026-01-26T21:30:31.063723+00:00
TXN00015285,ACCT013857,MEM013269,2026-02-16T16:37:53.063731+00:00,CASH_DEPOSIT,16121.96,USD,CASH_DEPOSIT transaction,ONLINE,MX,2026-02-16T17:34:53.063731+00:00
TXN00015286,ACCT008632,MEM008495,2026-02-03T23:57:04.063739+00:00,CREDIT,20226.87,USD,CREDIT transaction,ATM,US,2026-02-03T23:58:04.063739+00:00
TXN00015287,ACCT014925,MEM011952,2026-01-31T22:14:04.063747+00:00,ATM,13094.48,USD,ATM transaction,ONLINE,MX,2026-01-31T22:35:04.063747+00:00
TXN00015288,ACCT022484,MEM002116,2026-02-04T07:11:05.063755+00:00,DEBIT,20679.18,USD,DEBIT transaction,ATM,US,2026-02-04T07:42:05.063755+00:00
TXN00015289,ACCT006918,MEM000886,2026-01-23T21:31:27.063764+00:00,ATM,13884.4,USD,ATM transaction,ONLINE,US,2026-01-23T22:15:27.063764+00:00
TXN00015290,ACCT010680,MEM003148,2026-02-17T10:50:43.063772+00:00,CREDIT,11611.62,USD,CREDIT transaction,ATM,US,2026-02-17T11:01:43.063772+00:00
TXN00015291,ACCT020046,MEM002465,2026-02-05T19:42:28.063780+00:00,ATM,7721.55,USD,ATM transaction,ATM,CA,2026-02-05T20:40:28.063780+00:00
TXN00015292,ACCT020877,MEM001864,2026-01-20T09:56:09.063788+00:00,WIRE,11488.11,USD,WIRE transaction,BRANCH,MX,2026-01-20T10:44:09.063788+00:00
TXN00015293,ACCT008351,MEM002260,2026-01-29T13:19:32.063796+00:00,CREDIT,195.44,USD,CREDIT transaction,BRANCH,US,2026-01-29T13:42:32.063796+00:00
TXN00015294,ACCT013175,MEM011696,2026-01-30T12:05:44.063804+00:00,ATM,3251.18,USD,ATM transaction,MOBILE,CA,2026-01-30T12:25:44.063804+00:00
TXN00015295,ACCT027893,MEM006680,2026-02-14T10:47:50.063812+00:00,CASH_DEPOSIT,9893.1,USD,CASH_DEPOSIT transaction,BRANCH,US,2026-02-14T11:02:50.063812+00:00
TXN00015296,ACCT003783,MEM013384,2026-02-14T12:56:01.063820+00:00,CREDIT,12389.06,USD,CREDIT transaction,ONLINE,CA,2026-02-14T13:06:01.063820+00:00
TXN00015297,ACCT005577,MEM001095,2026-02-03T12:16:54.063828+00:00,ATM,18317.81,USD,ATM transaction,MOBILE,MX,2026-02-03T12:40:54.063828+00:00
TXN00015298,ACCT014205,MEM000659,2026-02-14T23:40:19.063836+00:00,WIRE,16934.15,USD,WIRE transaction,ONLINE,US,2026-02-15T00:20:19.063836+00:00
TXN00015299,ACCT023735,MEM013016,2026-02-03T17:21:54.063844+00:00,ACH,1425.13,USD,ACH transaction,BRANCH,MX,2026-02-03T17:33:54.063844+00:00
TXN00015300,ACCT013329,MEM006316,2026-01-28T05:14:28.063852+00:00,CASH_DEPOSIT,16959.71,USD,CASH_DEPOSIT transaction,MOBILE,US,2026-01-28T05:39:28.063852+00:00
TXN00015301,ACCT011059,MEM011364,2026-02-16T17:06:58.063861+00:00,ACH,12690.99,USD,ACH transaction,ATM,MX,2026-02-16T18:06:58.063861+00:00
TXN00015302,ACCT020559,MEM007751,2026-01-24T16:29:45.063869+00:00,CREDIT,21131.71,USD,CREDIT transaction,ONLINE,US,2026-01-24T16:42:45.063869+00:00
TXN00015303,ACCT008908,MEM005863,2026-02-02T04:43:28.063877+00:00,ACH,15723.19,USD,ACH transaction,BRANCH,CA,2026-02-02T05:14:28.063877+00:00
TXN00015304,ACCT009368,MEM001945,2026-01-21T15:01:35.063885+00:00,CREDIT,12005.79,USD,CREDIT transaction,MOBILE,US,2026-01-21T15:01:35.063885+00:00
TXN00015305,ACCT019491,MEM002265,2026-02-05T23:49:09.063893+00:00,ATM,12414.61,USD,ATM transaction,ONLINE,US,2026-02-06T00:33:09.063893+00:00
TXN00015306,ACCT011354,MEM013176,2026-02-12T09:44:15.063901+00:00,CASH_DEPOSIT,6189.53,USD,CASH_DEPOSIT transaction,MOBILE,US,2026-02-12T10:35:15.063901+00:00
TXN00015307,ACCT029322,MEM008878,2026-02-05T22:57:24.063909+00:00,DEBIT,5149.3,USD,DEBIT transaction,ONLINE,US,2026-02-05T23:49:24.063909+00:00
TXN00015308,ACCT018625,MEM010089,2026-01-28T19:33:27.063917+00:00,CASH_DEPOSIT,12937.58,USD,CASH_DEPOSIT transaction,ONLINE,US,2026-01-28T20:24:27.063917+00:00
TXN00015309,ACCT028843,MEM008746,2026-01-21T02:31:31.063926+00:00,ACH,21669.37,USD,ACH transaction,MOBILE,US,2026-01-21T02:58:31.063926+00:00
TXN00015310,ACCT006429,MEM012218,2026-01-25T23:44:15.063934+00:00,CREDIT,19110.69,USD,CREDIT transaction,ATM,US,2026-01-26T00:21:15.063934+00:00
TXN00015311,ACCT024422,MEM011473,2026-01-24T21:52:34.063942+00:00,DEBIT,17015.67,USD,DEBIT transaction,MOBILE,US,2026-01-24T22:41:34.063942+00:00
TXN00015312,ACCT009684,MEM007316,2026-01-26T18:39:25.063950+00:00,CREDIT,8197.62,USD,CREDIT transaction,MOBILE,MX,2026-01-26T18:53:25.063950+00:00
TXN00015313,ACCT004947,MEM000119,2026-01-22T10:48:01.063958+00:00,DEBIT,15206.2,USD,DEBIT transaction,ONLINE,US,2026-01-22T10:59:01.063958+00:00
TXN00015314,ACCT005139,MEM006415,2026-01-20T13:37:28.063966+00:00,ATM,8511.36,USD,ATM transaction,BRANCH,US,2026-01-20T14:27:28.063966+00:00
TXN00015315,ACCT006156,MEM004568,2026-02-01T19:04:45.063983+00:00,DEBIT,13654.46,USD,DEBIT transaction,MOBILE,CA,2026-02-01T19:08:45.063983+00:00
TXN00015316,ACCT003533,MEM003067,2026-02-02T23:40:14.063992+00:00,DEBIT,7349.63,USD,DEBIT transaction,ONLINE,US,2026-02-02T23:58:14.063992+00:00
TXN00015317,ACCT022267,MEM002841,2026-02-06T14:37:51.064000+00:00,ACH,7593.11,USD,ACH transaction,ATM,US,2026-02-06T14:49:51.064000+00:00
TXN00015318,ACCT015164,MEM013591,2026-01-22T09:44:59.064016+00:00,WIRE,12964.21,USD,WIRE transaction,MOBILE,US,2026-01-22T09:54:59.064016+00:00
TXN00015319,ACCT000402,MEM006488,2026-02-03T17:44:14.064025+00:00,ACH,5043.35,USD,ACH transaction,ATM,US,2026-02-03T18:24:14.064025+00:00
TXN00015320,ACCT000645,MEM013165,2026-02-10T13:21:20.064034+00:00,DEBIT,4144.97,USD,DEBIT transaction,ONLINE,US,2026-02-10T14:19:20.064034+00:00
TXN00015321,ACCT007198,MEM003606,2026-02-03T00:03:44.064042+00:00,ACH,1588.41,USD,ACH transaction,MOBILE,US,2026-02-03T00:48:44.064042+00:00
TXN00015322,ACCT001126,MEM003435,2026-01-27T20:54:46.064050+00:00,DEBIT,15379.99,USD,DEBIT transaction,ONLINE,US,2026-01-27T21:05:46.064050+00:00
TXN00015323,ACCT018549,MEM011598,2026-02-04T17:50:06.064058+00:00,WIRE,15775.58,USD,WIRE transaction,BRANCH,US,2026-02-04T18:15:06.064058+00:00
TXN00015324,ACCT025913,MEM002321,2026-01-30T02:27:47.064067+00:00,CASH_DEPOSIT,5903.51,USD,CASH_DEPOSIT transaction,ATM,US,2026-01-30T02:59:47.064067+00:00
TXN00015325,ACCT025164,MEM014671,2026-02-17T07:28:32.064076+00:00,DEBIT,23588.96,USD,DEBIT transaction,ATM,CA,2026-02-17T08:17:32.064076+00:00
TXN00015326,ACCT010142,MEM014836,2026-01-22T00:43:53.064084+00:00,CASH_DEPOSIT,21202.99,USD,CASH_DEPOSIT transaction,ONLINE,US,2026-01-22T00:51:53.064084+00:00
TXN00015327,ACCT005065,MEM011874,2026-02-06T20:14:16.064092+00:00,ACH,8952.52,USD,ACH transaction,ONLINE,US,2026-02-06T20:18:16.064092+00:00
TXN00015328,ACCT017341,MEM007725,2026-02-11T22:34:22.064100+00:00,CREDIT,18473.61,USD,CREDIT transaction,ONLINE,US,2026-02-11T23:02:22.064100+00:00
TXN00015329,ACCT009345,MEM000512,2026-01-29T23:21:16.064108+00:00,DEBIT,15166.95,USD,DEBIT transaction,BRANCH,CA,2026-01-29T23:55:16.064108+00:00
TXN00015330,ACCT027813,MEM001328,2026-02-06T01:44:07.064117+00:00,CASH_DEPOSIT,15226.09,USD,CASH_DEPOSIT transaction,BRANCH,MX,2026-02-06T01:56:07.064117+00:00
TXN00015331,ACCT014631,MEM004923,2026-02-07T21:24:19.064125+00:00,ACH,12072.29,USD,ACH transaction,ATM,MX,2026-02-07T21:38:19.064125+00:00
TXN00015332,ACCT027455,MEM010665,2026-02-01T06:36:05.064133+00:00,CASH_DEPOSIT,8654.52,USD,CASH_DEPOSIT transaction,MOBILE,US,2026-02-01T07:24:05.064133+00:00
TXN00015333,ACCT001161,MEM004383,2026-01-20T12:45:15.064141+00:00,CASH_DEPOSIT,7437.92,USD,CASH_DEPOSIT transaction,MOBILE,CA,2026-01-20T12:58:15.064141+00:00
TXN00015334,ACCT025806,MEM001214,2026-02-06T21:18:38.064149+00:00,DEBIT,200.25,USD,DEBIT transaction,BRANCH,US,2026-02-06T21:38:38.064149+00:00
TXN00015335,ACCT029966,MEM011556,2026-02-12T06:13:32.064157+00:00,ATM,23396.18,USD,ATM transaction,ATM,US,2026-02-12T06:42:32.064157+00:00
TXN00015336,ACCT014538,MEM001172,2026-01-25T05:24:42.064165+00:00,ATM,13749.14,USD,ATM transaction,ONLINE,US,2026-01-25T05:32:42.064165+00:00
TXN00015337,ACCT015740,MEM008748,2026-01-27T08:23:28.064173+00:00,ACH,19025.73,USD,ACH transaction,MOBILE,US,2026-01-27T08:44:28.064173+00:00
TXN00015338,ACCT017079,MEM006021,2026-02-12T08:48:57.064181+00:00,ACH,10003.26,USD,ACH transaction,ONLINE,US,2026-02-12T09:39:57.064181+00:00
TXN00015339,ACCT028749,MEM007248,2026-02-12T15:30:04.064189+00:00,ACH,13085.44,USD,ACH transaction,ONLINE,US,2026-02-12T15:44:04.064189+00:00
TXN00015340,ACCT021859,MEM008867,2026-02-14T08:54:31.064197+00:00,DEBIT,9292.15,USD,DEBIT transaction,ONLINE,CA,2026-02-14T09:04:31.064197+00:00
TXN00015341,ACCT015532,MEM004923,2026-01-27T10:00:29.064206+00:00,ACH,4260.22,USD,ACH transaction,ONLINE,US,2026-01-27T10:30:29.064206+00:00
TXN00015342,ACCT005511,MEM003162,2026-01-23T18:24:04.064214+00:00,CREDIT,3794.64,USD,CREDIT transaction,ATM,US,2026-01-23T18:38:04.064214+00:00
TXN00015343,ACCT001158,MEM009599,2026-02-10T04:24:57.064222+00:00,CREDIT,3571.25,USD,CREDIT transaction,MOBILE,US,2026-02-10T05:08:57.064222+00:00
TXN00015344,ACCT017993,MEM012322,2026-02-13T19:31:53.064230+00:00,WIRE,17700.88,USD,WIRE transaction,BRANCH,US,2026-02-13T19:46:53.064230+00:00
TXN00015345,ACCT014814,MEM004138,2026-02-08T11:53:53.064238+00:00,CREDIT,6690.76,USD,CREDIT transaction,BRANCH,CA,2026-02-08T12:39:53.064238+00:00
TXN00015346,ACCT006417,MEM014820,2026-02-11T01:00:13.064246+00:00,CREDIT,20665.91,USD,CREDIT transaction,BRANCH,CA,2026-02-11T01:03:13.064246+00:00
TXN00015347,ACCT020146,MEM004516,2026-02-17T08:49:31.064254+00:00,CREDIT,9646.32,USD,CREDIT transaction,BRANCH,MX,2026-02-17T09:19:31.064254+00:00
TXN00015348,ACCT005993,MEM007185,2026-02-10T01:26:38.064262+00:00,CREDIT,21991.9,USD,CREDIT transaction,BRANCH,US,2026-02-10T02:12:38.064262+00:00
TXN00015349,ACCT001288,MEM007777,2026-01-28T13:45:49.064270+00:00,ACH,3933.87,USD,ACH transaction,ATM,US,2026-01-28T13:55:49.064270+00:00
TXN00015350,ACCT016665,MEM014022,2026-01-27T20:42:39.064278+00:00,ACH,11999.65,USD,ACH transaction,MOBILE,US,2026-01-27T21:00:39.064278+00:00
TXN00015351,ACCT008179,MEM011053,2026-02-06T21:42:55.064286+00:00,ATM,17195.26,USD,ATM transaction,BRANCH,US,2026-02-06T22:11:55.064286+00:00
TXN00015352,ACCT004099,MEM008547,2026-01-20T00:31:27.064294+00:00,CREDIT,11738.81,USD,CREDIT transaction,ATM,US,2026-01-20T00:48:27.064294+00:00
TXN00015353,ACCT014185,MEM005593,2026-02-04T04:33:03.064302+00:00,ATM,10743.06,USD,ATM transaction,ATM,MX,2026-02-04T05:13:03.064302+00:00
TXN00015354,ACCT024324,MEM007842,2026-02-06T12:05:18.064310+00:00,WIRE,24064.98,USD,WIRE transaction,BRANCH,US,2026-02-06T12:39:18.064310+00:00
TXN00015355,ACCT003498,MEM011312,2026-02-03T22:49:09.064318+00:00,WIRE,24608.81,USD,WIRE transaction,BRANCH,US,2026-02-03T23:47:09.064318+00:00
TXN00015356,ACCT015703,MEM013234,2026-02-17T04:38:46.064326+00:00,ATM,11861.98,USD,ATM transaction,ONLINE,MX,2026-02-17T05:12:46.064326+00:00
TXN00015357,ACCT003952,MEM007782,2026-02-10T17:23:16.064334+00:00,CASH_DEPOSIT,10602.33,USD,CASH_DEPOSIT transaction,ONLINE,US,2026-02-10T18:03:16.064334+00:00
TXN00015358,ACCT026579,MEM005693,2026-02-07T08:47:32.064343+00:00,CREDIT,19519.28,USD,CREDIT transaction,BRANCH,US,2026-02-07T08:47:32.064343+00:00
TXN00015359,ACCT011665,MEM011247,2026-02-05T17:17:41.064351+00:00,WIRE,16072.83,USD,WIRE transaction,BRANCH,US,2026-02-05T18:06:41.064351+00:00
TXN00015360,ACCT018281,MEM000372,2026-01-19T18:22:30.064359+00:00,CREDIT,11135.06,USD,CREDIT transaction,MOBILE,US,2026-01-19T18:36:30.064359+00:00
TXN00015361,ACCT019633,MEM004444,2026-02-01T00:16:12.064367+00:00,CASH_DEPOSIT,20983.79,USD,CASH_DEPOSIT transaction,BRANCH,CA,2026-02-01T00:20:12.064367+00:00
TXN00015362,ACCT002075,MEM003775,2026-01-30T18:32:13.064375+00:00,CREDIT,13870.54,USD,CREDIT transaction,BRANCH,MX,2026-01-30T18:54:13.064375+00:00
TXN00015363,ACCT006487,MEM012914,2026-02-13T14:43:51.064383+00:00,WIRE,24293.63,USD,WIRE transaction,ONLINE,MX,2026-02-13T14:59:51.064383+00:00
TXN00015364,ACCT003994,MEM003170,2026-01-21T04:18:29.064391+00:00,ATM,13872.46,USD,ATM transaction,ATM,US,2026-01-21T05:10:29.064391+00:00
TXN00015365,ACCT018425,MEM001668,2026-01-25T21:03:55.064400+00:00,DEBIT,20968.09,USD,DEBIT transaction,MOBILE,CA,2026-01-25T21:23:55.064400+00:00
TXN00015366,ACCT015512,MEM004648,2026-02-07T15:42:38.064408+00:00,CREDIT,7285.55,USD,CREDIT transaction,MOBILE,MX,2026-02-07T16:24:38.064408+00:00
TXN00015367,ACCT024578,MEM013903,2026-01-21T03:52:47.064416+00:00,ATM,21708.43,USD,ATM transaction,ATM,US,2026-01-21T04:41:47.064416+00:00
TXN00015368,ACCT004698,MEM010341,2026-02-07T09:18:16.064424+00:00,ATM,665.48,USD,ATM transaction,MOBILE,CA,2026-02-07T09:24:16.064424+00:00
TXN00015369,ACCT023226,MEM006118,2026-02-06T13:32:46.064432+00:00,DEBIT,13786.87,USD,DEBIT transaction,MOBILE,US,2026-02-06T13:48:46.064432+00:00
TXN00015370,ACCT025824,MEM011413,2026-01-27T06:34:42.064440+00:00,CASH_DEPOSIT,6885.9,USD,CASH_DEPOSIT transaction,BRANCH,MX,2026-01-27T07:29:42.064440+00:00
TXN00015371,ACCT004509,MEM005459,2026-02-10T19:04:53.064448+00:00,ACH,13937.78,USD,ACH transaction,MOBILE,MX,2026-02-10T19:27:53.064448+00:00
TXN00015372,ACCT010395,MEM000295,2026-02-03T11:50:55.064456+00:00,ATM,8792.4,USD,ATM transaction,ATM,US,2026-02-03T12:39:55.064456+00:00
