clearing_id,event_id,member_id,posted_amount,currency_code,posting_date,merchant_id,country_code
CLR00008354,AUTH00008354,MEM002848,1805.94,USD,2026-02-14,M00266,CA
CLR00008355,AUTH00008355,MEM007509,3883.88,USD,2026-02-10,M01211,US
CLR00008356,AUTH00008356,MEM006651,4578.26,USD,2026-02-10,M01961,US
CLR00008357,AUTH00008357,MEM012275,3747.01,USD,2026-02-14,M01397,US
CLR00008358,AUTH00008358,MEM004778,410.57,USD,2026-02-12,M00930,US
CLR00008359,AUTH00008359,MEM002201,3306.06,USD,2026-02-16,M00132,US
CLR00008360,AUTH00008360,MEM002818,4078.89,USD,2026-02-10,M00099,US
CLR00008361,AUTH00008361,MEM008081,1229.2,USD,2026-02-13,M02809,MX
CLR00008362,AUTH00008362,MEM010944,1755.82,USD,2026-02-17,M00893,MX
CLR00008363,AUTH00008363,MEM004666,2566.02,USD,2026-02-12,M02204,CA
CLR00008364,AUTH00008364,MEM004557,2558.31,USD,2026-02-13,M02926,CA
CLR00008365,AUTH00008365,MEM009355,1447.25,USD,2026-02-16,M01005,US
CLR00008366,AUTH00008366,MEM004489,4191.98,USD,2026-02-18,M00987,US
CLR00008367,AUTH00008367,MEM003952,4975.9,USD,2026-02-08,M01083,CA
CLR00008368,AUTH00008368,MEM005852,3209.41,USD,2026-02-16,M00789,US
CLR00008369,AUTH00008369,MEM001185,1414.18,USD,2026-02-10,M00097,CA
CLR00008370,AUTH00008370,MEM003497,2791.95,USD,2026-02-12,M02897,US
CLR00008371,AUTH00008371,MEM010329,2577.42,USD,2026-02-13,M01331,US
CLR00008372,AUTH00008372,MEM002826,524.5,USD,2026-02-14,M01000,CA
CLR00008373,AUTH00008373,MEM003284,4835.8,USD,2026-02-11,M01700,US
CLR00008374,AUTH00008374,MEM010585,4222.46,USD,2026-02-08,M02907,MX
CLR00008375,AUTH00008375,MEM009834,2192.44,USD,2026-02-11,M02576,US
CLR00008376,AUTH00008376,MEM007728,1344.66,USD,2026-02-15,M02930,US
CLR00008377,AUTH00008377,MEM006343,2087.07,USD,2026-02-09,M01527,US
CLR00008378,AUTH00008378,MEM010742,3187.74,USD,2026-02-14,M02918,CA
CLR00008379,AUTH00008379,MEM012355,3464.34,USD,2026-02-16,M01595,MX
CLR00008380,AUTH00008380,MEM014650,270.4,USD,2026-02-13,M02631,US
CLR00008381,AUTH00008381,MEM006900,3023.96,USD,2026-02-11,M01537,CA
CLR00008382,AUTH00008382,MEM010240,4719.14,USD,2026-02-11,M01527,US
CLR00008383,AUTH00008383,MEM003119,281.39,USD,2026-02-14,M00575,MX
CLR00008384,AUTH00008384,MEM001221,4582.08,USD,2026-02-13,M01419,US
CLR00008385,AUTH00008385,MEM012402,962.05,USD,2026-02-13,M02015,MX
CLR00008386,AUTH00008386,MEM007455,255.05,USD,2026-02-13,M02099,CA
CLR00008387,AUTH00008387,MEM013808,3298.94,USD,2026-02-12,M01581,US
CLR00008388,AUTH00008388,MEM001850,754.09,USD,2026-02-13,M01973,MX
CLR00008389,AUTH00008389,MEM003056,3226.43,USD,2026-02-08,M00333,US
CLR00008390,AUTH00008390,MEM008225,4349.67,USD,2026-02-11,M01344,MX
CLR00008391,AUTH00008391,MEM000102,3755.49,USD,2026-02-12,M02856,MX
CLR00008392,AUTH00008392,MEM009450,4396.11,USD,2026-02-09,M01298,US
CLR00008393,AUTH00008393,MEM003073,1820.72,USD,2026-02-09,M02057,US
CLR00008394,AUTH00008394,MEM004071,1119.38,USD,2026-02-11,M01253,MX
CLR00008395,AUTH00008395,MEM005616,3191.28,USD,2026-02-12,M02921,US
CLR00008396,AUTH00008396,MEM006906,426.08,USD,2026-02-13,M01535,US
CLR00008397,AUTH00008397,MEM004189,2107.37,USD,2026-02-17,M01460,US
CLR00008398,AUTH00008398,MEM007059,1160.79,USD,2026-02-17,M02200,US
CLR00008399,AUTH00008399,MEM009890,646.67,USD,2026-02-11,M00961,MX
CLR00008400,AUTH00008400,MEM012004,2836.93,USD,2026-02-09,M01686,US
CLR00008401,AUTH00008401,MEM006198,2825.9,USD,2026-02-12,M01681,US
CLR00008402,AUTH00008402,MEM014902,4231.42,USD,2026-02-16,M00553,US
CLR00008403,AUTH00008403,MEM011186,151.56,USD,2026-02-08,M00487,CA
CLR00008404,AUTH00008404,MEM003912,3727.03,USD,2026-02-09,M02316,US
CLR00008405,AUTH00008405,MEM013167,3961.34,USD,2026-02-14,M00267,US
CLR00008406,AUTH00008406,MEM007249,2708.85,USD,2026-02-18,M02067,US
CLR00008407,AUTH00008407,MEM008953,2103.5,USD,2026-02-13,M00591,US
CLR00008408,AUTH00008408,MEM001217,176.19,USD,2026-02-11,M00367,CA
CLR00008409,AUTH00008409,MEM000755,4215.46,USD,2026-02-09,M01389,US
CLR00008410,AUTH00008410,MEM012908,1547.02,USD,2026-02-14,M01751,US
CLR00008411,AUTH00008411,MEM007954,2746.6,USD,2026-02-16,M00676,US
CLR00008412,AUTH00008412,MEM014967,4926.93,USD,2026-02-08,M00256,US
CLR00008413,AUTH00008413,MEM000121,399.22,USD,2026-02-12,M02264,US
CLR00008414,AUTH00008414,MEM010122,2601.84,USD,2026-02-13,M01882,CA
CLR00008415,AUTH00008415,MEM006592,906.17,USD,2026-02-12,M02143,MX
CLR00008416,AUTH00008416,MEM004394,3972.84,USD,2026-02-17,M00454,US
CLR00008417,AUTH00008417,MEM013656,704.23,USD,2026-02-15,M02047,US
CLR00008418,AUTH00008418,MEM009844,2956.21,USD,2026-02-16,M02496,US
CLR00008419,AUTH00008419,MEM001373,2240.26,USD,2026-02-13,M01055,US
CLR00008420,AUTH00008420,MEM009599,1099.17,USD,2026-02-08,M00765,CA
CLR00008421,AUTH00008421,MEM007091,3529.1,USD,2026-02-12,M00604,US
CLR00008422,AUTH00008422,MEM004044,2675.62,USD,2026-02-16,M01965,US
CLR00008423,AUTH00008423,MEM006294,985.81,USD,2026-02-12,M02495,MX
CLR00008424,AUTH00008424,MEM004210,3545.88,USD,2026-02-11,M00164,US
CLR00008425,AUTH00008425,MEM000788,2671.1,USD,2026-02-18,M00017,US
CLR00008426,AUTH00008426,MEM012570,2564.86,USD,2026-02-10,M00586,US
CLR00008427,AUTH00008427,MEM006422,2019.74,USD,2026-02-15,M02684,MX
CLR00008428,AUTH00008428,MEM004206,673.24,USD,2026-02-13,M01146,CA
CLR00008429,AUTH00008429,MEM001846,2947.48,USD,2026-02-09,M00745,US
CLR00008430,AUTH00008430,MEM010282,1264.97,USD,2026-02-17,M01569,MX
CLR00008431,AUTH00008431,MEM002304,1349.03,USD,2026-02-17,M01474,US
CLR00008432,AUTH00008432,MEM014945,1403.54,USD,2026-02-10,M01021,US
CLR00008433,AUTH00008433,MEM006223,2608.1,USD,2026-02-14,M02859,US
CLR00008434,AUTH00008434,MEM003539,2095.85,USD,2026-02-15,M02620,US
CLR00008435,AUTH00008435,MEM009418,376.44,USD,2026-02-11,M01550,US
CLR00008436,AUTH00008436,MEM010186,516.58,USD,2026-02-13,M01394,MX
CLR00008437,AUTH00008437,MEM009168,1354.95,USD,2026-02-10,M02660,MX
CLR00008438,AUTH00008438,MEM006840,1888.2,USD,2026-02-10,M00156,US
CLR00008439,AUTH00008439,MEM010898,260.09,USD,2026-02-12,M02280,US
CLR00008440,AUTH00008440,MEM006694,1858.73,USD,2026-02-13,M02617,US
CLR00008441,AUTH00008441,MEM013684,561.85,USD,2026-02-11,M00614,US
CLR00008442,AUTH00008442,MEM014232,874.23,USD,2026-02-17,M02233,US
CLR00008443,AUTH00008443,MEM010829,502.56,USD,2026-02-17,M01500,MX
CLR00008444,AUTH00008444,MEM000415,4599.53,USD,2026-02-12,M01577,MX
CLR00008445,AUTH00008445,MEM010610,4875.39,USD,2026-02-09,M01916,US
CLR00008446,AUTH00008446,MEM010179,4286.14,USD,2026-02-10,M01333,US
CLR00008447,AUTH00008447,MEM009642,4668.93,USD,2026-02-17,M02680,US
CLR00008448,AUTH00008448,MEM009817,2232.44,USD,2026-02-10,M00945,US
CLR00008449,AUTH00008449,MEM001547,237.29,USD,2026-02-11,M01787,US
CLR00008450,AUTH00008450,MEM014382,2078.51,USD,2026-02-15,M02300,CA
CLR00008451,AUTH00008451,MEM009981,4126.66,USD,2026-02-12,M01891,US
CLR00008452,AUTH00008452,MEM011329,1785.95,USD,2026-02-10,M02747,US
CLR00008453,AUTH00008453,MEM002468,224.95,USD,2026-02-15,M00919,US
CLR00008454,AUTH00008454,MEM002739,1128.94,USD,2026-02-09,M00910,CA
CLR00008455,AUTH00008455,MEM002542,3602.55,USD,2026-02-16,M02535,CA
CLR00008456,AUTH00008456,MEM000435,4411.42,USD,2026-02-09,M00443,US
CLR00008457,AUTH00008457,MEM000649,3501.19,USD,2026-02-13,M01121,MX
CLR00008458,AUTH00008458,MEM007560,204.14,USD,2026-02-09,M01191,US
CLR00008459,AUTH00008459,MEM002124,1719.68,USD,2026-02-16,M01007,MX
CLR00008460,AUTH00008460,MEM002070,1590.39,USD,2026-02-11,M01223,MX
CLR00008461,AUTH00008461,MEM013542,4194.01,USD,2026-02-14,M00749,US
CLR00008462,AUTH00008462,MEM006490,3938.19,USD,2026-02-18,M02917,US
CLR00008463,AUTH00008463,MEM007207,4807.26,USD,2026-02-08,M00468,US
CLR00008464,AUTH00008464,MEM010165,736.98,USD,2026-02-17,M02644,US
CLR00008465,AUTH00008465,MEM012845,2191.36,USD,2026-02-17,M02444,CA
CLR00008466,AUTH00008466,MEM004120,1566.96,USD,2026-02-14,M02777,CA
CLR00008467,AUTH00008467,MEM013258,4029.98,USD,2026-02-11,M00396,MX
CLR00008468,AUTH00008468,MEM009158,566.8,USD,2026-02-14,M00217,US
CLR00008469,AUTH00008469,MEM007614,4433.66,USD,2026-02-09,M00966,US
CLR00008470,AUTH00008470,MEM006686,4448.46,USD,2026-02-11,M02040,US
CLR00008471,AUTH00008471,MEM006982,4064.62,USD,2026-02-08,M00422,CA
CLR00008472,AUTH00008472,MEM013674,4359.07,USD,2026-02-10,M01112,US
CLR00008473,AUTH00008473,MEM006488,1324.63,USD,2026-02-18,M00117,MX
CLR00008474,AUTH00008474,MEM000025,3379.12,USD,2026-02-09,M02518,US
CLR00008475,AUTH00008475,MEM011345,1450.17,USD,2026-02-16,M00703,MX
CLR00008476,AUTH00008476,MEM003282,1882.7,USD,2026-02-09,M00885,US
CLR00008477,AUTH00008477,MEM012824,1487.23,USD,2026-02-17,M01829,US
CLR00008478,AUTH00008478,MEM001367,350.98,USD,2026-02-11,M02620,US
CLR00008479,AUTH00008479,MEM001980,3398.81,USD,2026-02-09,M02957,US
CLR00008480,AUTH00008480,MEM002996,3368.84,USD,2026-02-13,M00381,CA
CLR00008481,AUTH00008481,MEM003157,2521.66,USD,2026-02-14,M01770,US
CLR00008482,AUTH00008482,MEM013591,2545.66,USD,2026-02-16,M01805,US
CLR00008483,AUTH00008483,MEM003797,370.85,USD,2026-02-13,M02361,US
CLR00008484,AUTH00008484,MEM007610,3982.37,USD,2026-02-15,M00639,MX
CLR00008485,AUTH00008485,MEM000591,4319.79,USD,2026-02-08,M01351,US
CLR00008486,AUTH00008486,MEM010498,1393.01,USD,2026-02-10,M02104,CA
CLR00008487,AUTH00008487,MEM007912,2647.96,USD,2026-02-08,M02199,US
CLR00008488,AUTH00008488,MEM001237,308.51,USD,2026-02-12,M01428,US
CLR00008489,AUTH00008489,MEM008255,4855.42,USD,2026-02-15,M02862,US
CLR00008490,AUTH00008490,MEM014177,4845.26,USD,2026-02-10,M00030,MX
CLR00008491,AUTH00008491,MEM006839,3966.64,USD,2026-02-09,M01343,US
CLR00008492,AUTH00008492,MEM004475,3572.02,USD,2026-02-17,M00071,MX
CLR00008493,AUTH00008493,MEM008040,252.54,USD,2026-02-14,M01691,US
CLR00008494,AUTH00008494,MEM012515,154.24,USD,2026-02-11,M00228,CA
CLR00008495,AUTH00008495,MEM004919,3649.85,USD,2026-02-10,M01886,MX
CLR00008496,AUTH00008496,MEM002126,510.54,USD,2026-02-09,M00043,MX
CLR00008497,AUTH00008497,MEM013990,4325.91,USD,2026-02-11,M01941,US
CLR00008498,AUTH00008498,MEM004028,3170.92,USD,2026-02-09,M02345,US
CLR00008499,AUTH00008499,MEM011078,4004.65,USD,2026-02-09,M02193,US
CLR00008500,AUTH00008500,MEM001227,3922.4,USD,2026-02-10,M01035,US
CLR00008501,AUTH00008501,MEM012560,4270.37,USD,2026-02-12,M01648,MX
CLR00008502,AUTH00008502,MEM000301,4773.74,USD,2026-02-16,M00509,US
CLR00008503,AUTH00008503,MEM009648,2506.7,USD,2026-02-11,M01330,CA
CLR00008504,AUTH00008504,MEM000830,2307.35,USD,2026-02-16,M00245,US
CLR00008505,AUTH00008505,MEM012769,591.44,USD,2026-02-13,M02435,US
CLR00008506,AUTH00008506,MEM008327,2603.32,USD,2026-02-09,M02541,US
CLR00008507,AUTH00008507,MEM002621,3537.24,USD,2026-02-13,M01603,US
CLR00008508,AUTH00008508,MEM014468,1345.65,USD,2026-02-13,M02871,MX
CLR00008509,AUTH00008509,MEM004642,4661.92,USD,2026-02-11,M00857,MX
CLR00008510,AUTH00008510,MEM000946,680.87,USD,2026-02-11,M01688,CA
CLR00008511,AUTH00008511,MEM013319,1951.9,USD,2026-02-13,M00288,MX
CLR00008512,AUTH00008512,MEM006868,2316.01,USD,2026-02-17,M01895,US
CLR00008513,AUTH00008513,MEM007245,1672.86,USD,2026-02-13,M00799,MX
CLR00008514,AUTH00008514,MEM012338,4390.06,USD,2026-02-14,M00819,US
CLR00008515,AUTH00008515,MEM009762,4654.99,USD,2026-02-12,M02257,CA
CLR00008516,AUTH00008516,MEM003384,1517.37,USD,2026-02-13,M01220,US
CLR00008517,AUTH00008517,MEM000636,2581.58,USD,2026-02-17,M01489,US
CLR00008518,AUTH00008518,MEM012848,447.17,USD,2026-02-14,M02827,US
CLR00008519,AUTH00008519,MEM000512,4307.97,USD,2026-02-13,M02273,US
CLR00008520,AUTH00008520,MEM000917,4070.13,USD,2026-02-09,M00786,CA
CLR00008521,AUTH00008521,MEM003792,829.08,USD,2026-02-09,M00840,US
CLR00008522,AUTH00008522,MEM009077,3816.49,USD,2026-02-14,M00047,US
CLR00008523,AUTH00008523,MEM000077,937.27,USD,2026-02-15,M02569,US
CLR00008524,AUTH00008524,MEM005092,1387.67,USD,2026-02-14,M02143,US
CLR00008525,AUTH00008525,MEM002709,26.45,USD,2026-02-14,M00509,MX
CLR00008526,AUTH00008526,MEM014278,4214.97,USD,2026-02-16,M02433,CA
CLR00008527,AUTH00008527,MEM014129,4810.71,USD,2026-02-17,M00360,US
CLR00008528,AUTH00008528,MEM007830,167.73,USD,2026-02-14,M00422,CA
CLR00008529,AUTH00008529,MEM012352,3637.11,USD,2026-02-14,M00253,MX
CLR00008530,AUTH00008530,MEM002534,1111.68,USD,2026-02-11,M00096,US
CLR00008531,AUTH00008531,MEM011890,4513.63,USD,2026-02-11,M01578,CA
CLR00008532,AUTH00008532,MEM008455,3691.94,USD,2026-02-08,M02609,MX
CLR00008533,AUTH00008533,MEM002876,1117.97,USD,2026-02-10,M00142,MX
CLR00008534,AUTH00008534,MEM007902,564.56,USD,2026-02-10,M01665,US
CLR00008535,AUTH00008535,MEM006941,4576.3,USD,2026-02-15,M01677,US
CLR00008536,AUTH00008536,MEM008475,4079.13,USD,2026-02-18,M00930,MX
CLR00008537,AUTH00008537,MEM011021,604.09,USD,2026-02-09,M02824,CA
CLR00008538,AUTH00008538,MEM012905,4152.33,USD,2026-02-11,M00537,MX
CLR00008539,AUTH00008539,MEM014178,1181.18,USD,2026-02-13,M00080,CA
CLR00008540,AUTH00008540,MEM011033,1834.08,USD,2026-02-10,M01496,US
CLR00008541,AUTH00008541,MEM002415,4380.75,USD,2026-02-12,M02682,US
CLR00008542,AUTH00008542,MEM012366,2595.69,USD,2026-02-17,M02674,US
CLR00008543,AUTH00008543,MEM003308,4481.96,USD,2026-02-10,M01775,CA
CLR00008544,AUTH00008544,MEM007571,4446.22,USD,2026-02-13,M02946,MX
CLR00008545,AUTH00008545,MEM001797,3391.43,USD,2026-02-09,M00784,US
CLR00008546,AUTH00008546,MEM000051,3510.72,USD,2026-02-12,M00242,CA
CLR00008547,AUTH00008547,MEM009819,3597.39,USD,2026-02-12,M02706,CA
CLR00008548,AUTH00008548,MEM005771,2751.76,USD,2026-02-12,M01796,US
CLR00008549,AUTH00008549,MEM013865,376.68,USD,2026-02-12,M02809,MX
CLR00008550,AUTH00008550,MEM004658,2692.89,USD,2026-02-11,M02558,US
CLR00008551,AUTH00008551,MEM014735,865.31,USD,2026-02-17,M00719,MX
CLR00008552,AUTH00008552,MEM012608,1347.94,USD,2026-02-16,M02012,CA
CLR00008553,AUTH00008553,MEM005192,3888.91,USD,2026-02-14,M02111,CA
CLR00008554,AUTH00008554,MEM002441,3249.88,USD,2026-02-12,M00714,US
CLR00008555,AUTH00008555,MEM000626,2199.81,USD,2026-02-16,M01634,CA
CLR00008556,AUTH00008556,MEM000691,4781.04,USD,2026-02-15,M00353,CA
CLR00008557,AUTH00008557,MEM010342,3695.21,USD,2026-02-14,M00106,CA
CLR00008558,AUTH00008558,MEM011176,4698.77,USD,2026-02-10,M02762,US
CLR00008559,AUTH00008559,MEM009372,2534.7,USD,2026-02-16,M01003,US
CLR00008560,AUTH00008560,MEM001072,1145.67,USD,2026-02-16,M02971,US
CLR00008561,AUTH00008561,MEM005058,792.74,USD,2026-02-13,M02382,US
CLR00008562,AUTH00008562,MEM004465,3634.2,USD,2026-02-14,M01726,MX
CLR00008563,AUTH00008563,MEM007077,4393.46,USD,2026-02-09,M00962,US
CLR00008564,AUTH00008564,MEM006589,1829.91,USD,2026-02-17,M02827,US
CLR00008565,AUTH00008565,MEM011104,2943.15,USD,2026-02-16,M01191,US
CLR00008566,AUTH00008566,MEM014332,3855.74,USD,2026-02-12,M00847,US
CLR00008567,AUTH00008567,MEM014486,3368.77,USD,2026-02-12,M00201,CA
CLR00008568,AUTH00008568,MEM012551,3419.01,USD,2026-02-14,M00282,US
CLR00008569,AUTH00008569,MEM001096,500.69,USD,2026-02-15,M01868,CA
CLR00008570,AUTH00008570,MEM006971,3767.57,USD,2026-02-11,M00258,US
CLR00008571,AUTH00008571,MEM005132,1401.83,USD,2026-02-12,M02779,US
CLR00008572,AUTH00008572,MEM002875,4793.83,USD,2026-02-09,M00028,CA
CLR00008573,AUTH00008573,MEM010705,590.91,USD,2026-02-14,M00815,US
CLR00008574,AUTH00008574,MEM001283,3458.44,USD,2026-02-14,M01257,US
CLR00008575,AUTH00008575,MEM006005,910.45,USD,2026-02-08,M02487,US
CLR00008576,AUTH00008576,MEM006081,4194.58,USD,2026-02-13,M00244,US
CLR00008577,AUTH00008577,MEM006474,3115.49,USD,2026-02-13,M01727,MX
CLR00008578,AUTH00008578,MEM010828,2813.79,USD,2026-02-13,M01091,MX
CLR00008579,AUTH00008579,MEM002013,1365.26,USD,2026-02-15,M00920,CA
CLR00008580,AUTH00008580,MEM013509,3669.45,USD,2026-02-18,M01218,CA
CLR00008581,AUTH00008581,MEM012288,853.71,USD,2026-02-16,M01071,CA
CLR00008582,AUTH00008582,MEM011461,2880.68,USD,2026-02-13,M01518,US
CLR00008583,AUTH00008583,MEM011103,4813.62,USD,2026-02-17,M00128,MX
CLR00008584,AUTH00008584,MEM010380,950.43,USD,2026-02-12,M02211,MX
CLR00008585,AUTH00008585,MEM010609,1833.7,USD,2026-02-14,M00904,US
CLR00008586,AUTH00008586,MEM002119,4752.64,USD,2026-02-16,M00880,MX
CLR00008587,AUTH00008587,MEM003419,2983.45,USD,2026-02-17,M01439,US
CLR00008588,AUTH00008588,MEM004198,3225.84,USD,2026-02-16,M00377,US
CLR00008589,AUTH00008589,MEM004143,1967.93,USD,2026-02-12,M01226,US
CLR00008590,AUTH00008590,MEM003456,1479.43,USD,2026-02-15,M02595,US
CLR00008591,AUTH00008591,MEM000589,4678.99,USD,2026-02-12,M01083,CA
CLR00008592,AUTH00008592,MEM006755,1097.2,USD,2026-02-10,M01042,US
CLR00008593,AUTH00008593,MEM014728,1262.66,USD,2026-02-11,M02982,US
CLR00008594,AUTH00008594,MEM010817,844.07,USD,2026-02-13,M01672,CA
CLR00008595,AUTH00008595,MEM008461,1043.77,USD,2026-02-09,M01112,US
CLR00008596,AUTH00008596,MEM008334,2884.43,USD,2026-02-15,M01151,US
CLR00008597,AUTH00008597,MEM013254,548.46,USD,2026-02-11,M01698,US
CLR00008598,AUTH00008598,MEM010731,3385.14,USD,2026-02-17,M02763,US
CLR00008599,AUTH00008599,MEM011064,1337.41,USD,2026-02-12,M01560,US
CLR00008600,AUTH00008600,MEM006044,3525.24,USD,2026-02-12,M02455,US
CLR00008601,AUTH00008601,MEM013564,3430.13,USD,2026-02-15,M02060,MX
CLR00008602,AUTH00008602,MEM010880,1520.11,USD,2026-02-10,M02497,MX
CLR00008603,AUTH00008603,MEM002743,2635.49,USD,2026-02-10,M02598,US
CLR00008604,AUTH00008604,MEM013523,1294.47,USD,2026-02-10,M00185,US
CLR00008605,AUTH00008605,MEM012299,451.6,USD,2026-02-16,M02902,US
CLR00008606,AUTH00008606,MEM007609,3858.7,USD,2026-02-08,M02148,CA
CLR00008607,AUTH00008607,MEM002216,2863.86,USD,2026-02-11,M02164,US
CLR00008608,AUTH00008608,MEM014883,4897.73,USD,2026-02-12,M01671,US
CLR00008609,AUTH00008609,MEM008260,2817.9,USD,2026-02-08,M00176,US
CLR00008610,AUTH00008610,MEM002861,4934.08,USD,2026-02-15,M02430,US
CLR00008611,AUTH00008611,MEM010841,2339.16,USD,2026-02-09,M01638,US
CLR00008612,AUTH00008612,MEM011226,2955.11,USD,2026-02-08,M02551,US
CLR00008613,AUTH00008613,MEM002075,3604.56,USD,2026-02-10,M00562,US
CLR00008614,AUTH00008614,MEM013079,1242.07,USD,2026-02-16,M00245,US
CLR00008615,AUTH00008615,MEM010719,4614.41,USD,2026-02-08,M01483,US
CLR00008616,AUTH00008616,MEM000970,4574.07,USD,2026-02-17,M02120,CA
CLR00008617,AUTH00008617,MEM001236,3356.98,USD,2026-02-10,M01676,US
CLR00008618,AUTH00008618,MEM014227,3222.64,USD,2026-02-13,M02652,US
CLR00008619,AUTH00008619,MEM006391,3192.01,USD,2026-02-09,M01149,US
CLR00008620,AUTH00008620,MEM005651,467.19,USD,2026-02-12,M02995,CA
CLR00008621,AUTH00008621,MEM012262,1018.56,USD,2026-02-13,M02214,CA
CLR00008622,AUTH00008622,MEM000191,447.7,USD,2026-02-13,M02810,US
CLR00008623,AUTH00008623,MEM005315,1739.25,USD,2026-02-11,M01326,US
CLR00008624,AUTH00008624,MEM013378,1727.0,USD,2026-02-17,M01741,US
CLR00008625,AUTH00008625,MEM013360,332.22,USD,2026-02-16,M01426,US
CLR00008626,AUTH00008626,MEM008929,1574.69,USD,2026-02-10,M02571,MX
CLR00008627,AUTH00008627,MEM002159,2096.39,USD,2026-02-09,M00448,CA
CLR00008628,AUTH00008628,MEM012378,892.45,USD,2026-02-15,M02529,US
CLR00008629,AUTH00008629,MEM005670,2038.53,USD,2026-02-12,M01630,US
CLR00008630,AUTH00008630,MEM005297,1167.88,USD,2026-02-15,M01605,MX
CLR00008631,AUTH00008631,MEM007484,2010.91,USD,2026-02-08,M00227,MX
CLR00008632,AUTH00008632,MEM014209,2992.39,USD,2026-02-18,M01282,US
CLR00008633,AUTH00008633,MEM001006,4355.66,USD,2026-02-11,M01781,US
CLR00008634,AUTH00008634,MEM006755,4823.99,USD,2026-02-13,M00346,US
CLR00008635,AUTH00008635,MEM002296,1785.91,USD,2026-02-11,M02577,US
CLR00008636,AUTH00008636,MEM014273,1350.72,USD,2026-02-17,M00395,CA
CLR00008637,AUTH00008637,MEM007394,456.18,USD,2026-02-09,M00815,CA
CLR00008638,AUTH00008638,MEM011497,102.41,USD,2026-02-09,M01412,US
CLR00008639,AUTH00008639,MEM004853,3565.2,USD,2026-02-11,M01719,US
CLR00008640,AUTH00008640,MEM004499,283.86,USD,2026-02-08,M01954,MX
CLR00008641,AUTH00008641,MEM000393,1985.31,USD,2026-02-10,M02061,US
CLR00008642,AUTH00008642,MEM000199,3648.26,USD,2026-02-13,M01342,CA
CLR00008643,AUTH00008643,MEM013469,4557.25,USD,2026-02-09,M01480,US
CLR00008644,AUTH00008644,MEM003674,1483.4,USD,2026-02-13,M00941,US
CLR00008645,AUTH00008645,MEM014067,4599.76,USD,2026-02-09,M01195,CA
CLR00008646,AUTH00008646,MEM005004,3367.75,USD,2026-02-15,M00019,US
CLR00008647,AUTH00008647,MEM002426,1866.77,USD,2026-02-08,M01070,US
CLR00008648,AUTH00008648,MEM014137,80.21,USD,2026-02-15,M01716,US
CLR00008649,AUTH00008649,MEM006730,1829.69,USD,2026-02-17,M02910,MX
CLR00008650,AUTH00008650,MEM001015,283.06,USD,2026-02-13,M02857,US
CLR00008651,AUTH00008651,MEM007273,3727.82,USD,2026-02-13,M00159,CA
CLR00008652,AUTH00008652,MEM002463,469.66,USD,2026-02-16,M00945,MX
CLR00008653,AUTH00008653,MEM010565,1695.53,USD,2026-02-11,M02644,US
CLR00008654,AUTH00008654,MEM012382,4614.09,USD,2026-02-09,M00688,MX
CLR00008655,AUTH00008655,MEM013945,3127.11,USD,2026-02-13,M01987,US
CLR00008656,AUTH00008656,MEM012756,116.22,USD,2026-02-14,M00945,CA
CLR00008657,AUTH00008657,MEM013470,4959.58,USD,2026-02-16,M02782,US
CLR00008658,AUTH00008658,MEM004624,4315.72,USD,2026-02-16,M00341,US
CLR00008659,AUTH00008659,MEM013952,971.73,USD,2026-02-08,M00229,US
CLR00008660,AUTH00008660,MEM001762,3745.07,USD,2026-02-11,M00354,MX
CLR00008661,AUTH00008661,MEM000215,805.62,USD,2026-02-14,M00210,CA
CLR00008662,AUTH00008662,MEM012753,3838.15,USD,2026-02-15,M01675,CA
CLR00008663,AUTH00008663,MEM013676,3289.06,USD,2026-02-16,M01348,CA
CLR00008664,AUTH00008664,MEM001802,2224.35,USD,2026-02-08,M01905,US
CLR00008665,AUTH00008665,MEM007617,3177.9,USD,2026-02-14,M00050,US
CLR00008666,AUTH00008666,MEM007066,4465.28,USD,2026-02-13,M01801,MX
CLR00008667,AUTH00008667,MEM013998,2062.74,USD,2026-02-14,M01343,US
CLR00008668,AUTH00008668,MEM012233,3710.09,USD,2026-02-14,M00043,US
CLR00008669,AUTH00008669,MEM001105,953.64,USD,2026-02-13,M02023,US
CLR00008670,AUTH00008670,MEM012993,3260.62,USD,2026-02-08,M02721,US
CLR00008671,AUTH00008671,MEM012684,1313.74,USD,2026-02-16,M00832,MX
CLR00008672,AUTH00008672,MEM011523,1776.52,USD,2026-02-16,M00998,US
CLR00008673,AUTH00008673,MEM011753,4683.02,USD,2026-02-12,M00323,MX
CLR00008674,AUTH00008674,MEM001429,3723.62,USD,2026-02-13,M02916,MX
CLR00008675,AUTH00008675,MEM007939,1476.47,USD,2026-02-10,M01419,US
CLR00008676,AUTH00008676,MEM008935,3061.73,USD,2026-02-10,M02986,US
CLR00008677,AUTH00008677,MEM005503,4922.52,USD,2026-02-10,M02277,CA
CLR00008678,AUTH00008678,MEM004137,4872.5,USD,2026-02-17,M02256,US
CLR00008679,AUTH00008679,MEM008056,618.84,USD,2026-02-10,M01308,US
CLR00008680,AUTH00008680,MEM003937,1430.97,USD,2026-02-17,M01432,US
CLR00008681,AUTH00008681,MEM003521,1468.35,USD,2026-02-12,M02742,US
CLR00008682,AUTH00008682,MEM009061,1583.24,USD,2026-02-14,M00882,US
CLR00008683,AUTH00008683,MEM009856,2977.94,USD,2026-02-09,M00839,US
